ID,Extremism_Label
2364,NON_EXTREMIST
2365,NON_EXTREMIST
2366,NON_EXTREMIST
2367,NON_EXTREMIST
2368,EXTREMIST
2369,NON_EXTREMIST
2370,NON_EXTREMIST
2371,NON_EXTREMIST
2372,NON_EXTREMIST
2373,NON_EXTREMIST
2374,NON_EXTREMIST
2375,NON_EXTREMIST
2376,NON_EXTREMIST
2377,NON_EXTREMIST
2378,NON_EXTREMIST
2379,NON_EXTREMIST
2380,NON_EXTREMIST
2381,NON_EXTREMIST
2382,NON_EXTREMIST
2383,NON_EXTREMIST
2384,NON_EXTREMIST
2385,NON_EXTREMIST
2386,NON_EXTREMIST
2387,NON_EXTREMIST
2388,NON_EXTREMIST
2389,NON_EXTREMIST
2390,NON_EXTREMIST
2391,EXTREMIST
2392,NON_EXTREMIST
2393,NON_EXTREMIST
2394,NON_EXTREMIST
2395,NON_EXTREMIST
2396,NON_EXTREMIST
2397,EXTREMIST
2398,NON_EXTREMIST
2399,NON_EXTREMIST
2400,NON_EXTREMIST
2401,NON_EXTREMIST
2402,NON_EXTREMIST
2403,NON_EXTREMIST
2404,NON_EXTREMIST
2405,NON_EXTREMIST
2406,NON_EXTREMIST
2407,NON_EXTREMIST
2408,NON_EXTREMIST
2409,NON_EXTREMIST
2410,NON_EXTREMIST
2411,NON_EXTREMIST
2412,NON_EXTREMIST
2413,NON_EXTREMIST
2414,NON_EXTREMIST
2415,NON_EXTREMIST
2416,NON_EXTREMIST
2417,NON_EXTREMIST
2418,NON_EXTREMIST
2419,NON_EXTREMIST
2420,NON_EXTREMIST
2421,NON_EXTREMIST
2422,NON_EXTREMIST
2423,NON_EXTREMIST
2424,NON_EXTREMIST
2425,NON_EXTREMIST
2426,NON_EXTREMIST
2427,NON_EXTREMIST
2428,NON_EXTREMIST
2429,NON_EXTREMIST
2430,NON_EXTREMIST
2431,NON_EXTREMIST
2432,NON_EXTREMIST
2433,NON_EXTREMIST
2434,NON_EXTREMIST
2435,NON_EXTREMIST
2436,NON_EXTREMIST
2437,NON_EXTREMIST
2438,NON_EXTREMIST
2439,NON_EXTREMIST
2440,NON_EXTREMIST
2441,NON_EXTREMIST
2442,NON_EXTREMIST
2443,NON_EXTREMIST
2444,NON_EXTREMIST
2445,NON_EXTREMIST
2446,NON_EXTREMIST
2447,NON_EXTREMIST
2448,NON_EXTREMIST
2449,EXTREMIST
2450,NON_EXTREMIST
2451,NON_EXTREMIST
2452,NON_EXTREMIST
2453,EXTREMIST
2454,NON_EXTREMIST
2455,NON_EXTREMIST
2456,EXTREMIST
2457,NON_EXTREMIST
2458,NON_EXTREMIST
2459,NON_EXTREMIST
2460,NON_EXTREMIST
2461,NON_EXTREMIST
2462,NON_EXTREMIST
2463,NON_EXTREMIST
2464,NON_EXTREMIST
2465,NON_EXTREMIST
2466,NON_EXTREMIST
2467,NON_EXTREMIST
2468,NON_EXTREMIST
2469,NON_EXTREMIST
2470,NON_EXTREMIST
2471,NON_EXTREMIST
2472,NON_EXTREMIST
2473,NON_EXTREMIST
2474,NON_EXTREMIST
2475,NON_EXTREMIST
2476,NON_EXTREMIST
2477,NON_EXTREMIST
2478,NON_EXTREMIST
2479,NON_EXTREMIST
2480,NON_EXTREMIST
2481,NON_EXTREMIST
2482,NON_EXTREMIST
2483,NON_EXTREMIST
2484,NON_EXTREMIST
2485,NON_EXTREMIST
2486,NON_EXTREMIST
2487,NON_EXTREMIST
2488,NON_EXTREMIST
2489,NON_EXTREMIST
2490,NON_EXTREMIST
2491,NON_EXTREMIST
2492,NON_EXTREMIST
2493,NON_EXTREMIST
2494,NON_EXTREMIST
2495,NON_EXTREMIST
2496,NON_EXTREMIST
2497,NON_EXTREMIST
2498,NON_EXTREMIST
2499,NON_EXTREMIST
2500,NON_EXTREMIST
2501,NON_EXTREMIST
2502,NON_EXTREMIST
2503,NON_EXTREMIST
2504,NON_EXTREMIST
2505,NON_EXTREMIST
2506,NON_EXTREMIST
2507,NON_EXTREMIST
2508,NON_EXTREMIST
2509,NON_EXTREMIST
2510,NON_EXTREMIST
2511,NON_EXTREMIST
2512,NON_EXTREMIST
2513,NON_EXTREMIST
2514,NON_EXTREMIST
2515,NON_EXTREMIST
2516,NON_EXTREMIST
2517,NON_EXTREMIST
2518,NON_EXTREMIST
2519,NON_EXTREMIST
2520,NON_EXTREMIST
2521,NON_EXTREMIST
2522,NON_EXTREMIST
2523,NON_EXTREMIST
2524,NON_EXTREMIST
2525,NON_EXTREMIST
2526,NON_EXTREMIST
2527,NON_EXTREMIST
2528,NON_EXTREMIST
2529,NON_EXTREMIST
2530,NON_EXTREMIST
2531,NON_EXTREMIST
2532,NON_EXTREMIST
2533,NON_EXTREMIST
2534,NON_EXTREMIST
2535,NON_EXTREMIST
2536,NON_EXTREMIST
2537,NON_EXTREMIST
2538,EXTREMIST
2539,EXTREMIST
2540,EXTREMIST
2541,EXTREMIST
2542,EXTREMIST
2543,EXTREMIST
2544,EXTREMIST
2545,EXTREMIST
2546,EXTREMIST
2547,EXTREMIST
2548,EXTREMIST
2549,EXTREMIST
2550,NON_EXTREMIST
2551,EXTREMIST
2552,EXTREMIST
2553,EXTREMIST
2554,EXTREMIST
2555,EXTREMIST
2556,NON_EXTREMIST
2557,EXTREMIST
2558,EXTREMIST
2559,EXTREMIST
2560,EXTREMIST
2561,NON_EXTREMIST
2562,EXTREMIST
2563,EXTREMIST
2564,NON_EXTREMIST
2565,EXTREMIST
2566,EXTREMIST
2567,EXTREMIST
2568,EXTREMIST
2569,EXTREMIST
2570,EXTREMIST
2571,EXTREMIST
2572,EXTREMIST
2573,EXTREMIST
2574,EXTREMIST
2575,EXTREMIST
2576,EXTREMIST
2577,EXTREMIST
2578,EXTREMIST
2579,EXTREMIST
2580,EXTREMIST
2581,EXTREMIST
2582,EXTREMIST
2583,EXTREMIST
2584,EXTREMIST
2585,EXTREMIST
2586,EXTREMIST
2587,EXTREMIST
2588,EXTREMIST
2589,EXTREMIST
2590,NON_EXTREMIST
2591,EXTREMIST
2592,EXTREMIST
2593,EXTREMIST
2594,EXTREMIST
2595,EXTREMIST
2596,EXTREMIST
2597,EXTREMIST
2598,EXTREMIST
2599,NON_EXTREMIST
2600,EXTREMIST
2601,EXTREMIST
2602,EXTREMIST
2603,NON_EXTREMIST
2604,EXTREMIST
2605,EXTREMIST
2606,EXTREMIST
2607,EXTREMIST
2608,EXTREMIST
2609,EXTREMIST
2610,EXTREMIST
2611,EXTREMIST
2612,EXTREMIST
2613,EXTREMIST
2614,EXTREMIST
2615,EXTREMIST
2616,EXTREMIST
2617,EXTREMIST
2618,EXTREMIST
2619,EXTREMIST
2620,EXTREMIST
2621,EXTREMIST
2622,EXTREMIST
2623,EXTREMIST
2624,EXTREMIST
2625,EXTREMIST
2626,EXTREMIST
2627,NON_EXTREMIST
2628,EXTREMIST
2629,NON_EXTREMIST
2630,EXTREMIST
2631,EXTREMIST
2632,EXTREMIST
2633,EXTREMIST
2634,EXTREMIST
2635,EXTREMIST
2636,EXTREMIST
2637,EXTREMIST
2638,EXTREMIST
2639,EXTREMIST
2640,EXTREMIST
2641,EXTREMIST
2642,EXTREMIST
2643,EXTREMIST
2644,EXTREMIST
2645,EXTREMIST
2646,EXTREMIST
2647,NON_EXTREMIST
2648,NON_EXTREMIST
2649,NON_EXTREMIST
2650,EXTREMIST
2651,EXTREMIST
2652,NON_EXTREMIST
2653,EXTREMIST
2654,EXTREMIST
2655,NON_EXTREMIST
2656,EXTREMIST
2657,NON_EXTREMIST
2658,EXTREMIST
2659,NON_EXTREMIST
2660,EXTREMIST
2661,NON_EXTREMIST
2662,NON_EXTREMIST
2663,EXTREMIST
2664,NON_EXTREMIST
2665,EXTREMIST
2666,NON_EXTREMIST
2667,NON_EXTREMIST
2668,EXTREMIST
2669,EXTREMIST
2670,EXTREMIST
2671,EXTREMIST
2672,EXTREMIST
2673,EXTREMIST
2674,NON_EXTREMIST
2675,NON_EXTREMIST
2676,EXTREMIST
2677,EXTREMIST
2678,EXTREMIST
2679,EXTREMIST
2680,EXTREMIST
2681,EXTREMIST
2682,EXTREMIST
2683,EXTREMIST
2684,EXTREMIST
2685,EXTREMIST
2686,EXTREMIST
2687,EXTREMIST
2688,EXTREMIST
2689,EXTREMIST
2690,EXTREMIST
2691,EXTREMIST
2692,EXTREMIST
2693,NON_EXTREMIST
2694,EXTREMIST
2695,NON_EXTREMIST
2696,NON_EXTREMIST
2697,EXTREMIST
2698,EXTREMIST
2699,NON_EXTREMIST
2700,EXTREMIST
2701,EXTREMIST
2702,NON_EXTREMIST
2703,EXTREMIST
2704,EXTREMIST
2705,EXTREMIST
2706,NON_EXTREMIST
2707,EXTREMIST
2708,NON_EXTREMIST
2709,EXTREMIST
2710,EXTREMIST
2711,EXTREMIST
2712,EXTREMIST
2713,NON_EXTREMIST
2714,EXTREMIST
2715,EXTREMIST
2716,EXTREMIST
2717,EXTREMIST
2718,NON_EXTREMIST
2719,EXTREMIST
2720,NON_EXTREMIST
2721,EXTREMIST
2722,EXTREMIST
2723,EXTREMIST
2724,EXTREMIST
2725,EXTREMIST
2726,NON_EXTREMIST
2727,NON_EXTREMIST
2728,NON_EXTREMIST
2729,EXTREMIST
2730,EXTREMIST
2731,EXTREMIST
2732,EXTREMIST
2733,EXTREMIST
2734,EXTREMIST
2735,EXTREMIST
2736,EXTREMIST
2737,EXTREMIST
2738,NON_EXTREMIST
2739,NON_EXTREMIST
2740,EXTREMIST
2741,NON_EXTREMIST
2742,EXTREMIST
2743,EXTREMIST
2744,EXTREMIST
2745,EXTREMIST
2746,NON_EXTREMIST
2747,EXTREMIST
2748,NON_EXTREMIST
2749,NON_EXTREMIST
2750,NON_EXTREMIST
2751,EXTREMIST
2752,EXTREMIST
2753,EXTREMIST
2754,EXTREMIST
2755,EXTREMIST
2756,NON_EXTREMIST
2757,EXTREMIST
2758,EXTREMIST
2759,EXTREMIST
2760,EXTREMIST
2761,EXTREMIST
2762,EXTREMIST
2763,EXTREMIST
2764,EXTREMIST
2765,NON_EXTREMIST
2766,NON_EXTREMIST
2767,EXTREMIST
2768,NON_EXTREMIST
2769,EXTREMIST
2770,EXTREMIST
2771,EXTREMIST
2772,NON_EXTREMIST
2773,EXTREMIST
2774,EXTREMIST
2775,EXTREMIST
2776,EXTREMIST
2777,NON_EXTREMIST
2778,NON_EXTREMIST
2779,NON_EXTREMIST
2780,EXTREMIST
2781,EXTREMIST
2782,NON_EXTREMIST
2783,EXTREMIST
2784,NON_EXTREMIST
2785,NON_EXTREMIST
2786,EXTREMIST
2787,NON_EXTREMIST
2788,NON_EXTREMIST
2789,NON_EXTREMIST
2790,NON_EXTREMIST
2791,NON_EXTREMIST
2792,NON_EXTREMIST
2793,NON_EXTREMIST
2794,NON_EXTREMIST
2795,NON_EXTREMIST
2796,NON_EXTREMIST
2797,NON_EXTREMIST
2798,NON_EXTREMIST
2799,NON_EXTREMIST
2800,NON_EXTREMIST
2801,NON_EXTREMIST
2802,NON_EXTREMIST
2803,NON_EXTREMIST
2804,NON_EXTREMIST
2805,NON_EXTREMIST
2806,NON_EXTREMIST
2807,NON_EXTREMIST
2808,EXTREMIST
2809,EXTREMIST
2810,EXTREMIST
2811,EXTREMIST
2812,NON_EXTREMIST
2813,NON_EXTREMIST
2814,NON_EXTREMIST
2815,EXTREMIST
2816,NON_EXTREMIST
2817,NON_EXTREMIST
2818,NON_EXTREMIST
2819,EXTREMIST
2820,NON_EXTREMIST
2821,NON_EXTREMIST
2822,NON_EXTREMIST
2823,NON_EXTREMIST
2824,EXTREMIST
2825,NON_EXTREMIST
2826,EXTREMIST
2827,NON_EXTREMIST
2828,EXTREMIST
2829,EXTREMIST
2830,NON_EXTREMIST
2831,NON_EXTREMIST
2832,NON_EXTREMIST
2833,NON_EXTREMIST
2834,NON_EXTREMIST
2835,NON_EXTREMIST
2836,NON_EXTREMIST
2837,NON_EXTREMIST
2838,NON_EXTREMIST
2839,NON_EXTREMIST
2840,EXTREMIST
2841,EXTREMIST
2842,NON_EXTREMIST
2843,NON_EXTREMIST
2844,EXTREMIST
2845,EXTREMIST
2846,NON_EXTREMIST
2847,NON_EXTREMIST
2848,NON_EXTREMIST
2849,NON_EXTREMIST
2850,NON_EXTREMIST
2851,NON_EXTREMIST
2852,NON_EXTREMIST
2853,NON_EXTREMIST
2854,EXTREMIST
2855,NON_EXTREMIST
2856,NON_EXTREMIST
2857,NON_EXTREMIST
2858,EXTREMIST
2859,NON_EXTREMIST
2860,EXTREMIST
2861,NON_EXTREMIST
2862,NON_EXTREMIST
2863,EXTREMIST
2864,NON_EXTREMIST
2865,NON_EXTREMIST
2866,NON_EXTREMIST
2867,NON_EXTREMIST
2868,NON_EXTREMIST
2869,NON_EXTREMIST
2870,NON_EXTREMIST
2871,NON_EXTREMIST
2872,EXTREMIST
2873,NON_EXTREMIST
2874,NON_EXTREMIST
2875,NON_EXTREMIST
2876,NON_EXTREMIST
2877,NON_EXTREMIST
2878,EXTREMIST
2879,NON_EXTREMIST
2880,NON_EXTREMIST
2881,EXTREMIST
2882,EXTREMIST
2883,EXTREMIST
2884,NON_EXTREMIST
2885,NON_EXTREMIST
2886,NON_EXTREMIST
2887,EXTREMIST
2888,EXTREMIST
2889,NON_EXTREMIST
2890,NON_EXTREMIST
2891,NON_EXTREMIST
2892,NON_EXTREMIST
2893,NON_EXTREMIST
2894,EXTREMIST
2895,NON_EXTREMIST
2896,EXTREMIST
2897,NON_EXTREMIST
2898,NON_EXTREMIST
2899,NON_EXTREMIST
2900,NON_EXTREMIST
2901,NON_EXTREMIST
2902,NON_EXTREMIST
2903,NON_EXTREMIST
2904,NON_EXTREMIST
2905,NON_EXTREMIST
2906,EXTREMIST
2907,NON_EXTREMIST
2908,NON_EXTREMIST
2909,NON_EXTREMIST
2910,NON_EXTREMIST
2911,EXTREMIST
2912,EXTREMIST
2913,NON_EXTREMIST
2914,NON_EXTREMIST
2915,NON_EXTREMIST
2916,NON_EXTREMIST
2917,NON_EXTREMIST
2918,NON_EXTREMIST
2919,NON_EXTREMIST
2920,NON_EXTREMIST
2921,EXTREMIST
2922,NON_EXTREMIST
2923,NON_EXTREMIST
2924,NON_EXTREMIST
2925,EXTREMIST
2926,NON_EXTREMIST
2927,NON_EXTREMIST
2928,EXTREMIST
2929,NON_EXTREMIST
2930,NON_EXTREMIST
2931,NON_EXTREMIST
2932,EXTREMIST
2933,NON_EXTREMIST
2934,EXTREMIST
2935,NON_EXTREMIST
2936,NON_EXTREMIST
2937,EXTREMIST
2938,NON_EXTREMIST
2939,NON_EXTREMIST
2940,NON_EXTREMIST
2941,EXTREMIST
2942,EXTREMIST
2943,EXTREMIST
2944,NON_EXTREMIST
2945,EXTREMIST
2946,NON_EXTREMIST
2947,EXTREMIST
2948,NON_EXTREMIST
2949,EXTREMIST
2950,NON_EXTREMIST
2951,EXTREMIST
2952,NON_EXTREMIST
2953,NON_EXTREMIST
2954,NON_EXTREMIST
2955,NON_EXTREMIST
2956,NON_EXTREMIST
2957,NON_EXTREMIST
2958,NON_EXTREMIST
2959,NON_EXTREMIST
2960,NON_EXTREMIST
2961,NON_EXTREMIST
2962,NON_EXTREMIST
2963,NON_EXTREMIST
2964,NON_EXTREMIST
2965,NON_EXTREMIST
2966,EXTREMIST
2967,NON_EXTREMIST
2968,NON_EXTREMIST
2969,EXTREMIST
2970,NON_EXTREMIST
2971,NON_EXTREMIST
2972,NON_EXTREMIST
2973,EXTREMIST
2974,NON_EXTREMIST
2975,NON_EXTREMIST
2976,NON_EXTREMIST
2977,NON_EXTREMIST
2978,NON_EXTREMIST
2979,NON_EXTREMIST
2980,NON_EXTREMIST
2981,NON_EXTREMIST
2982,NON_EXTREMIST
2983,NON_EXTREMIST
2984,NON_EXTREMIST
2985,NON_EXTREMIST
2986,NON_EXTREMIST
2987,NON_EXTREMIST
2988,NON_EXTREMIST
2989,NON_EXTREMIST
2990,NON_EXTREMIST
2991,NON_EXTREMIST
2992,EXTREMIST
2993,NON_EXTREMIST
2994,NON_EXTREMIST
2995,NON_EXTREMIST
2996,NON_EXTREMIST
2997,NON_EXTREMIST
2998,NON_EXTREMIST
2999,NON_EXTREMIST
3000,NON_EXTREMIST
